date,time,computer.platform,computer.os,display.canvaswidth,display.canvasheight,display.width,display.height,display.refreshrate,blockcode,trialcode,trial_number,Age,Sex,Handedness,mousex,mousey,audio_condition_select
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,centermouse,17,23,Male,Left-handed,1740,1093,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,First_frame_trial_11,18,23,Male,Left-handed,1740,1093,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,withdraw_trial11,18,23,Male,Left-handed,1740,1093,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,Mouse_test,18,23,Male,Left-handed,1740,1085,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,centermouse,18,23,Male,Left-handed,1740,1085,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,First_frame_trial_11,19,23,Male,Left-handed,1740,1085,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,withdraw_trial11,19,23,Male,Left-handed,1740,1085,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,Mouse_test,19,23,Male,Left-handed,1761,1078,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,centermouse,19,23,Male,Left-handed,1761,1078,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,First_frame_trial_12,20,23,Male,Left-handed,1761,1078,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,reach_trial12,20,23,Male,Left-handed,1761,1078,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,Mouse_test,20,23,Male,Left-handed,1226,959,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,centermouse,20,23,Male,Left-handed,1226,959,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,First_frame_trial,21,23,Male,Left-handed,1226,959,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,reach_trial1,21,23,Male,Left-handed,1226,959,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,Mouse_test,21,23,Male,Left-handed,1208,930,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,centermouse,21,23,Male,Left-handed,1208,930,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,First_frame_trial,22,23,Male,Left-handed,1208,930,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,withdraw_trial1,22,23,Male,Left-handed,1208,930,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,Mouse_test,22,23,Male,Left-handed,1759,1082,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,centermouse,22,23,Male,Left-handed,1759,1082,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,First_frame_trial_11,23,23,Male,Left-handed,1759,1082,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,reach_trial1,23,23,Male,Left-handed,1759,1082,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,Mouse_test,23,23,Male,Left-handed,1236,929,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,centermouse,23,23,Male,Left-handed,1236,929,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,First_frame_trial_11,24,23,Male,Left-handed,1236,929,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,reach_trial1,24,23,Male,Left-handed,1236,929,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,Mouse_test,24,23,Male,Left-handed,1252,944,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,centermouse,24,23,Male,Left-handed,1252,944,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,First_frame_trial,25,23,Male,Left-handed,1252,944,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,withdraw_trial1,25,23,Male,Left-handed,1252,944,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,Mouse_test,25,23,Male,Left-handed,1729,1124,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,centermouse,25,23,Male,Left-handed,1729,1124,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,First_frame_trial_12,26,23,Male,Left-handed,1729,1124,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,reach_trial12,26,23,Male,Left-handed,1729,1124,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,Mouse_test,26,23,Male,Left-handed,1235,991,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,centermouse,26,23,Male,Left-handed,1235,991,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,First_frame_trial_12,27,23,Male,Left-handed,1235,991,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,reach_trial12,27,23,Male,Left-handed,1235,991,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,Mouse_test,27,23,Male,Left-handed,1253,968,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,centermouse,27,23,Male,Left-handed,1253,968,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,First_frame_trial,28,23,Male,Left-handed,1253,968,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,withdraw_trial1,28,23,Male,Left-handed,1253,968,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,Mouse_test,28,23,Male,Left-handed,1753,1070,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,centermouse,28,23,Male,Left-handed,1753,1070,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,First_frame_trial_12,29,23,Male,Left-handed,1753,1070,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,reach_trial12,29,23,Male,Left-handed,1753,1070,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,Mouse_test,29,23,Male,Left-handed,1285,1015,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,centermouse,29,23,Male,Left-handed,1285,1015,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,First_frame_trial_12,30,23,Male,Left-handed,1285,1015,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,reach_trial12,30,23,Male,Left-handed,1285,1015,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,Mouse_test,30,23,Male,Left-handed,1235,957,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,centermouse,30,23,Male,Left-handed,1235,957,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,First_frame_trial,31,23,Male,Left-handed,1235,957,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,reach_trial1,31,23,Male,Left-handed,1235,957,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,Mouse_test,31,23,Male,Left-handed,1237,958,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,centermouse,31,23,Male,Left-handed,1237,958,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,First_frame_trial_12,32,23,Male,Left-handed,1237,958,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,withdraw_trial12,32,23,Male,Left-handed,1237,958,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,Mouse_test,32,23,Male,Left-handed,1734,1075,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,centermouse,32,23,Male,Left-handed,1734,1075,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,First_frame_trial_12,33,23,Male,Left-handed,1734,1075,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,withdraw_trial12,33,23,Male,Left-handed,1734,1075,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,Mouse_test,33,23,Male,Left-handed,1741,1112,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,centermouse,33,23,Male,Left-handed,1741,1112,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,First_frame_trial_11,34,23,Male,Left-handed,1741,1112,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,withdraw_trial11,34,23,Male,Left-handed,1741,1112,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,Mouse_test,34,23,Male,Left-handed,1687,1055,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,centermouse,34,23,Male,Left-handed,1687,1055,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,First_frame_trial_12,35,23,Male,Left-handed,1687,1055,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,reach_trial12,35,23,Male,Left-handed,1687,1055,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,Mouse_test,35,23,Male,Left-handed,1224,990,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,centermouse,35,23,Male,Left-handed,1224,990,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,First_frame_trial,36,23,Male,Left-handed,1224,990,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,reach_trial1,36,23,Male,Left-handed,1224,990,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,Mouse_test,36,23,Male,Left-handed,1193,926,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,centermouse,36,23,Male,Left-handed,1193,926,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,First_frame_trial,37,23,Male,Left-handed,1193,926,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,reach_trial1,37,23,Male,Left-handed,1193,926,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,Mouse_test,37,23,Male,Left-handed,1380,1278,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,centermouse,37,23,Male,Left-handed,1380,1278,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,First_frame_trial_12,38,23,Male,Left-handed,1380,1278,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,reach_trial12,38,23,Male,Left-handed,1380,1278,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,Mouse_test,38,23,Male,Left-handed,1183,932,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,centermouse,38,23,Male,Left-handed,1183,932,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,First_frame_trial,39,23,Male,Left-handed,1183,932,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,withdraw_trial1,39,23,Male,Left-handed,1183,932,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,Mouse_test,39,23,Male,Left-handed,1775,1080,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,centermouse,39,23,Male,Left-handed,1775,1080,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,First_frame_trial,40,23,Male,Left-handed,1775,1080,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,withdraw_trial1,40,23,Male,Left-handed,1775,1080,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,Mouse_test,40,23,Male,Left-handed,1761,1092,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,centermouse,40,23,Male,Left-handed,1761,1092,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,First_frame_trial,41,23,Male,Left-handed,1761,1092,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,reach_trial1,41,23,Male,Left-handed,1761,1092,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,Mouse_test,41,23,Male,Left-handed,1220,957,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,centermouse,41,23,Male,Left-handed,1220,957,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,First_frame_trial,42,23,Male,Left-handed,1220,957,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,withdraw_trial1,42,23,Male,Left-handed,1220,957,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,Mouse_test,42,23,Male,Left-handed,1830,1159,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,centermouse,42,23,Male,Left-handed,1830,1159,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,First_frame_trial,43,23,Male,Left-handed,1830,1159,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,reach_trial1,43,23,Male,Left-handed,1830,1159,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,Mouse_test,43,23,Male,Left-handed,1235,954,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,centermouse,43,23,Male,Left-handed,1235,954,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,First_frame_trial_11,44,23,Male,Left-handed,1235,954,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,withdraw_trial11,44,23,Male,Left-handed,1235,954,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,Mouse_test,44,23,Male,Left-handed,1751,1086,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,centermouse,44,23,Male,Left-handed,1751,1086,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,First_frame_trial_11,45,23,Male,Left-handed,1751,1086,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,withdraw_trial11,45,23,Male,Left-handed,1751,1086,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,Mouse_test,45,23,Male,Left-handed,1742,1080,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,centermouse,45,23,Male,Left-handed,1742,1080,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,First_frame_trial_12,46,23,Male,Left-handed,1742,1080,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,withdraw_trial12,46,23,Male,Left-handed,1742,1080,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,Mouse_test,46,23,Male,Left-handed,1724,1066,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,centermouse,46,23,Male,Left-handed,1724,1066,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,First_frame_trial_11,47,23,Male,Left-handed,1724,1066,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,reach_trial1,47,23,Male,Left-handed,1724,1066,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,Mouse_test,47,23,Male,Left-handed,1258,924,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,centermouse,47,23,Male,Left-handed,1258,924,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,First_frame_trial_11,48,23,Male,Left-handed,1258,924,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,reach_trial1,48,23,Male,Left-handed,1258,924,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,Mouse_test,48,23,Male,Left-handed,1260,969,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,centermouse,48,23,Male,Left-handed,1260,969,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,First_frame_trial_11,49,23,Male,Left-handed,1260,969,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,reach_trial1,49,23,Male,Left-handed,1260,969,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,Mouse_test,49,23,Male,Left-handed,1247,971,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,centermouse,49,23,Male,Left-handed,1247,971,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,First_frame_trial_12,50,23,Male,Left-handed,1247,971,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,withdraw_trial12,50,23,Male,Left-handed,1247,971,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,Mouse_test,50,23,Male,Left-handed,1711,1100,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,centermouse,50,23,Male,Left-handed,1711,1100,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,First_frame_trial_11,51,23,Male,Left-handed,1711,1100,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,withdraw_trial11,51,23,Male,Left-handed,1711,1100,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,Mouse_test,51,23,Male,Left-handed,1711,1072,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,centermouse,51,23,Male,Left-handed,1711,1072,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,First_frame_trial_11,52,23,Male,Left-handed,1711,1072,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,withdraw_trial11,52,23,Male,Left-handed,1711,1072,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,Mouse_test,52,23,Male,Left-handed,1717,1040,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,centermouse,52,23,Male,Left-handed,1717,1040,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,First_frame_trial_12,53,23,Male,Left-handed,1717,1040,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,withdraw_trial12,53,23,Male,Left-handed,1717,1040,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,Mouse_test,53,23,Male,Left-handed,1800,1084,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,centermouse,53,23,Male,Left-handed,1800,1084,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,First_frame_trial_12,54,23,Male,Left-handed,1800,1084,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,withdraw_trial12,54,23,Male,Left-handed,1800,1084,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,Mouse_test,54,23,Male,Left-handed,1740,1043,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,centermouse,54,23,Male,Left-handed,1740,1043,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,First_frame_trial_11,55,23,Male,Left-handed,1740,1043,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,reach_trial1,55,23,Male,Left-handed,1740,1043,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,Mouse_test,55,23,Male,Left-handed,1275,1003,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,centermouse,55,23,Male,Left-handed,1275,1003,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,First_frame_trial_11,56,23,Male,Left-handed,1275,1003,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,withdraw_trial11,56,23,Male,Left-handed,1275,1003,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,Mouse_test,56,23,Male,Left-handed,1682,1061,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,centermouse,56,23,Male,Left-handed,1682,1061,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,First_frame_trial_12,57,23,Male,Left-handed,1682,1061,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,reach_trial12,57,23,Male,Left-handed,1682,1061,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,Mouse_test,57,23,Male,Left-handed,1270,985,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,centermouse,57,23,Male,Left-handed,1270,985,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,First_frame_trial,58,23,Male,Left-handed,1270,985,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,reach_trial1,58,23,Male,Left-handed,1270,985,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,Mouse_test,58,23,Male,Left-handed,1250,993,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,centermouse,58,23,Male,Left-handed,1250,993,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,First_frame_trial,59,23,Male,Left-handed,1250,993,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,withdraw_trial1,59,23,Male,Left-handed,1250,993,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,Mouse_test,59,23,Male,Left-handed,1704,1085,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,centermouse,59,23,Male,Left-handed,1704,1085,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,First_frame_trial_11,60,23,Male,Left-handed,1704,1085,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,reach_trial1,60,23,Male,Left-handed,1704,1085,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,Mouse_test,60,23,Male,Left-handed,1239,989,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_11,centermouse,60,23,Male,Left-handed,1239,989,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,First_frame_trial_12,61,23,Male,Left-handed,1239,989,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,withdraw_trial12,61,23,Male,Left-handed,1239,989,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,Mouse_test,61,23,Male,Left-handed,1715,1095,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,centermouse,61,23,Male,Left-handed,1715,1095,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,middle_break,break,61,23,Male,Left-handed,1715,1095,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,First_frame_trial,62,23,Male,Left-handed,1715,1095,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,withdraw_trial1,62,23,Male,Left-handed,1715,1095,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,Mouse_test,62,23,Male,Left-handed,1764,1083,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_1,centermouse,62,23,Male,Left-handed,1764,1083,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,First_frame_trial_12,63,23,Male,Left-handed,1764,1083,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,reach_trial12,63,23,Male,Left-handed,1764,1083,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,Mouse_test,63,23,Male,Left-handed,1254,972,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_12,centermouse,63,23,Male,Left-handed,1254,972,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,First_frame_trial_11,64,23,Male,Left-handed,1254,972,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,withdraw_trial11,64,23,Male,Left-handed,1254,972,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,Mouse_test,64,23,Male,Left-handed,1727,1053,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_11,centermouse,64,23,Male,Left-handed,1727,1053,2
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,First_frame_trial,65,23,Male,Left-handed,1727,1053,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,reach_trial1,65,23,Male,Left-handed,1727,1053,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,Mouse_test,65,23,Male,Left-handed,1245,994,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,centermouse,65,23,Male,Left-handed,1245,994,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,First_frame_trial,66,23,Male,Left-handed,1245,994,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,reach_trial1,66,23,Male,Left-handed,1245,994,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,Mouse_test,66,23,Male,Left-handed,1236,959,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,reach_block_1,centermouse,66,23,Male,Left-handed,1236,959,1
2022-03-31,22:53:37,win,win10,2736px,1824px,2736,1824,59,withdraw_block_12,First_frame_trial_12,67,23,Male,Left-handed,1236,959,2
