"ID","trial_number","RT","Action_Dir","Action_length","Sound","x_disp","y_disp","eucl_disp"
35,60,1129,"R","1","S2",11.8052708638361,2.96875,12.1728343754048
35,61,1313,"W","1","S1",-22.0658857979502,-0.21875,22.0669700595863
35,62,1513,"R","3","S2",-13.6339677891655,6.90625,15.2833689590516
35,63,1300,"R","2","S2",-0.522693997071769,10.28125,10.2945281862296
35,64,1021,"W","1","S2",-15.0380673499267,-1.625,15.125610553658
35,65,1217,"W","3","S1",21.9458272327965,4.75,22.4539936967069
35,66,1375,"W","3","S2",9.29575402635442,1.9375,9.49552258532854
35,67,1146,"W","2","S1",-7.46559297218141,5,8.98527008087595
35,68,1149,"R","1","S2",-5.0614934114202,-5.46875,7.45157313030947
35,69,937,"R","1","S1",37.1054172767203,-5.46875,37.5062557161074
35,70,1698,"R","3","S1",11.6661786237189,-4.34375,12.44860987191
35,71,1124,"R","2","S1",6.50512445095171,13.09375,14.6206338161131
35,72,1346,"W","2","S2",-11.6822840409957,3.59375,12.2225529034242
35,73,1100,"R","3","S1",21.5051244509517,-9.96875,23.7032983825758
35,74,1620,"W","3","S1",-3.35431918008771,6.15625,7.01076823353934
35,75,1414,"R","1","S1",27.2664714494875,-2.65625,27.3955494445397
35,76,1194,"W","2","S1",12.212298682284,0.78125,12.2372623845293
35,77,1248,"W","2","S2",3.77891654465589,-7.65625,8.53805448061641
35,78,1275,"W","2","S2",12.212298682284,-0.625,12.2282813226273
35,79,1353,"R","2","S2",24.7774524158126,3.25,24.9896908387811
35,80,1024,"W","1","S1",-10.8213762811126,5.40625,12.0966823418625
35,81,1761,"R","3","S2",34.1551976573938,-19.8125,39.4856009611813
35,82,912,"R","2","S1",44.4553440702782,-26.28125,51.6428283304596
35,83,1077,"R","1","S2",3.37188872620789,11.40625,11.8942075248596
35,84,1195,"W","2","S1",-15.8989751098097,3.59375,16.3000751104051
35,85,1277,"R","3","S1",24.316251830161,-5.75,24.9868486021709
35,86,1005,"R","1","S1",18.8330893118595,-1.25,18.8745265643532
35,87,1046,"W","3","S1",-4.75988286969255,13.1875,14.0202225796594
35,88,1072,"W","3","S2",45.8404099560762,7.5625,46.4600321910255
35,89,1388,"W","1","S2",7.45095168374814,-1.625,7.62609375719636
35,90,968,"W","1","S1",-3.79355783308938,-1.625,4.12694875579935
35,91,1482,"W","3","S1",-0.543191800878503,4.75,4.78095778401584
35,92,1324,"W","1","S2",7.45095168374814,-11.46875,13.6765824516233
35,93,1240,"W","3","S2",-0.543191800878503,7.5625,7.58198282657918
35,94,991,"R","1","S2",32.8887262079063,10,34.3754027115119
35,95,1308,"W","3","S1",-7.57101024890198,10.375,12.8437074549749
35,96,1369,"R","1","S2",20.2386530014642,7.1875,21.4770396368698
35,97,1039,"W","1","S1",-34.7159590043923,-3.03125,34.8480456576426
35,98,1414,"W","1","S1",-15.0380673499267,4,15.5609597911225
35,99,1136,"R","2","S2",23.3718887262079,6.0625,24.1453740679295
35,100,1205,"W","3","S2",31.7847730600292,8.96875,33.025903091968
35,101,1023,"W","2","S1",-14.4934114202049,-3.4375,14.8954818936927
35,102,1171,"W","1","S2",17.2898975109811,-11.46875,20.7478380199656
35,103,954,"R","2","S1",26.1830161054173,10.28125,28.1292451718677
35,104,1111,"R","3","S2",45.3997071742314,-15.59375,48.0031087594174
35,105,1013,"W","1","S2",-23.4714494875548,9.625,25.3682787363833
35,106,859,"R","2","S1",48.6720351390923,-12.21875,50.1823161695784
35,107,1372,"W","2","S2",-17.3045387994143,-2.03125,17.4233475435387
35,108,1200,"R","3","S1",15.8828696925329,-14.1875,21.296729934898
35,109,1160,"W","2","S2",-7.46559297218141,-10.46875,12.858063811818
35,110,939,"R","3","S2",31.3440702781845,-12.78125,33.8498315086836
35,111,1519,"W","3","S2",44.4348462664716,0.53125,44.4380218876523
35,112,1180,"R","3","S2",21.5051244509517,1.28125,21.5432583239728
35,113,1045,"R","2","S2",40.2386530014642,-9.40625,41.3234404961003
35,114,1055,"R","1","S1",45.5387994143484,-2.65625,45.616202342619
35,115,1198,"R","3","S1",3.23279648609082,-2.9375,4.36805212543087
35,116,1306,"W","1","S1",-3.79355783308938,5.40625,6.60443942325871
35,117,938,"R","1","S1",41.3221083455344,-11.09375,42.7853704808382
35,118,964,"R","2","S1",21.9663250366033,21.53125,30.7589688087264
35,119,1369,"W","2","S1",5.18448023426072,-3.4375,6.22054993946999
35,120,1083,"R","1","S2",42.7276720351391,12.8125,44.6073325115099
36,3,2387,"R","3","S1",43.764705882353,-21.21875,48.6372782187837
36,4,2175,"R","3","S2",43.764705882353,-21.21875,48.6372782187837
36,6,1853,"W","1","S2",-34.1764705882351,-0.21875,34.1771706469538
36,7,1934,"R","1","S2",69.4705882352941,-9.6875,70.1427849889623
36,9,2434,"W","1","S1",2.52941176470586,-0.21875,2.53885317376417
36,10,2193,"W","3","S2",4.64705882352951,-2.28125,5.17679990649083
36,11,1873,"W","3","S1",15.9411764705883,16,22.5858607820565
36,12,1869,"R","1","S2",68.0588235294118,-8.28125,68.5607946407429
36,13,1552,"W","1","S1",-41.2352941176471,-0.21875,41.2358743393584
36,14,1830,"R","1","S1",35.5882352941177,4.375,35.8561447502305
36,15,2001,"W","1","S2",1.11764705882365,-3.03125,3.23072925368208
36,16,1753,"R","1","S1",65.2352941176471,-32.1875,72.7439258967092
36,17,1256,"W","1","S2",-3.11764705882342,-5.84375,6.62337808417203
36,18,1305,"W","3","S2",-15.1176470588234,-2.28125,15.2887983228785
36,19,1239,"W","2","S1",-22.1764705882351,-13.28125,25.8493220281182
36,28,1903,"W","3","S1",-177.470588235294,7.5625,177.631644407271
36,29,1725,"W","3","S2",-94.1764705882351,20.21875,96.3224037491757
36,30,1483,"W","2","S2",-56.0588235294117,-7.65625,56.5792352331156
36,32,1784,"R","3","S2",52.2352941176471,-14.1875,54.1277295644949
36,33,1924,"R","1","S2",59.5882352941177,-9.6875,60.370567677612
36,35,1632,"R","1","S1",65.2352941176471,-18.125,67.7064193678555
36,36,1157,"W","1","S1",26.5294117647059,-5.84375,27.1654026777409
36,37,1572,"W","3","S1",-25,-3.6875,25.2704898300369
36,38,1523,"W","1","S2",16.6470588235295,5.40625,17.5029170864902
36,39,1703,"R","1","S2",87.8235294117648,-15.3125,89.1484434782184
36,40,1733,"R","3","S1",132.705882352941,-43.71875,139.721796125856
36,41,1427,"W","3","S2",8.88235294117658,6.15625,10.8072016652845
36,42,1139,"W","2","S2",-13.705882352941,3.59375,14.169200758517
36,43,1113,"W","1","S1",29.3529411764707,9.625,30.8907070283176
36,44,1026,"W","2","S1",3.23529411764707,12.03125,12.4586558099252
36,45,1030,"W","3","S1",-6.64705882352928,13.1875,14.7679906301927
36,46,1308,"W","3","S2",-15.1176470588234,16,22.0123431872927
36,47,1169,"W","1","S2",-5.94117647058806,2.59375,6.48267822101091
36,48,1794,"R","3","S2",141.176470588235,-32.46875,144.86205705537
36,49,1176,"W","2","S1",-23.5882352941176,13.4375,27.1472144158596
36,50,1227,"R","3","S2",112.941176470588,-7.15625,113.167668777894
36,51,1323,"W","2","S2",-29.2352941176471,16.25,33.4479434666069
36,52,1831,"R","3","S1",97.4117647058824,-28.25,101.425413004405
36,55,1390,"R","3","S2",62.1176470588235,-11.375,63.1505558259353
36,60,1333,"W","1","S2",-59.5882352941176,-3.03125,59.6652852337908
36,61,1721,"W","2","S1",-20.7647058823529,-10.46875,23.2544132788407
36,62,1400,"W","3","S1",4.64705882352951,0.53125,4.6773264021066
36,64,1382,"W","3","S2",-34.8823529411764,4.75,35.2042759720008
36,65,1373,"R","2","S2",143.117647058824,-10.8125,143.52550663873
36,67,1557,"R","2","S1",82.4117647058824,-12.21875,83.3126449796202
36,68,1578,"W","1","S1",-70.8823529411764,5.40625,71.0882233393126
36,69,2426,"R","2","S1",78.1764705882354,-15.03125,79.6084105493617
36,70,1088,"R","3","S1",40.9411764705883,-9.96875,42.1373457559722
36,71,1197,"R","3","S2",38.1176470588235,-9.96875,39.399631900102
36,73,1416,"R","2","S2",33.0000000000001,0.4375,33.0028999672757
36,74,1440,"W","2","S2",-57.4705882352941,-0.625,57.473986612299
36,75,2037,"R","1","S2",46.8823529411766,-26.5625,53.8843337487905
36,76,1798,"R","3","S1",60.7058823529412,-26.84375,66.3761332582099
36,77,1376,"W","2","S1",-63.1176470588234,-2.03125,63.1503234101354
36,78,1568,"R","1","S1",65.2352941176471,-19.53125,68.0963532443435
36,79,1188,"R","1","S2",53.9411764705883,-2.65625,54.0065383365167
36,80,1415,"W","3","S2",-33.4705882352941,20.21875,39.1034286013274
36,81,2104,"R","3","S2",67.764705882353,-24.03125,71.8996268410644
36,83,2187,"R","1","S1",18.6470588235295,-18.125,26.004392470661
36,84,1335,"W","1","S1",-62.4117647058822,2.59375,62.4656378560637
36,85,1255,"W","1","S1",-27.1176470588234,-4.4375,27.4783221514145
36,86,1547,"W","2","S2",31.4705882352941,6.40625,32.1160078922947
36,87,1308,"W","3","S2",56.8823529411766,-10.71875,57.8834490825061
36,88,1853,"W","1","S2",20.8823529411766,11.03125,23.6169672253312
36,89,1852,"W","2","S2",-12.2941176470588,9.21875,15.3665441880151
36,90,1529,"R","2","S2",92.2941176470589,-20.65625,94.5774011924183
36,91,1600,"R","2","S1",102.176470588235,-10.8125,102.746977075331
36,92,1760,"R","3","S1",87.529411764706,-17,89.1650039190009
36,93,1860,"R","3","S2",39.529411764706,-18.40625,43.6046377524934
36,94,1751,"R","1","S2",8.76470588235304,-4.0625,9.66043350239284
36,95,1586,"W","3","S1",11.7058823529412,21.625,24.5900042021326
36,96,2089,"R","1","S1",4.52941176470597,-6.875,8.23293361653407
36,98,1522,"W","3","S1",-2.41176470588221,18.8125,18.9664642262742
36,101,1428,"W","3","S2",-13.705882352941,13.1875,19.020025429075
36,102,1771,"R","2","S1",10.4117647058824,-5.1875,11.6324976054439
36,103,2037,"R","2","S2",-6.52941176470586,-3.78125,7.54526802410486
36,104,1388,"W","1","S1",-1.70588235294122,8.21875,8.39391959483627
36,105,1483,"W","2","S1",-12.2941176470588,-7.65625,14.4832141730426
36,106,2025,"W","3","S1",-51.8235294117646,10.375,52.8518573532855
36,107,1541,"R","3","S2",52.2352941176471,5.5,52.5240511723638
36,108,2174,"R","1","S2",7.35294117647061,0.15625,7.35460114534683
36,109,1352,"W","2","S1",-13.705882352941,-2.03125,13.8555832657871
36,110,1979,"W","1","S2",12.4117647058824,-7.25,14.3740879054703
36,111,1523,"W","2","S2",-15.1176470588234,3.59375,15.5389282660566
36,112,2118,"R","1","S1",11.5882352941177,-8.28125,14.2431140834557
36,113,1131,"W","2","S2",-6.64705882352928,-0.625,6.67637746112804
36,114,1303,"W","1","S2",18.0588235294119,-4.4375,18.5960348869441
36,115,1994,"R","3","S1",46.5882352941177,-4.34375,46.7902963431797
36,117,1176,"W","2","S1",-2.41176470588221,10.625,10.8952849433385
36,118,1082,"W","1","S1",-18.6470588235293,2.59375,18.8265860375869
36,119,1042,"W","3","S2",6.05882352941194,17.40625,18.4305963447485
36,120,1613,"W","2","S1",-2.41176470588221,-7.65625,8.02712732296175
37,1,1631,"R","1","S2",66.6222547584188,-22.34375,70.2692535406358
37,2,1675,"W","3","S1",68.329428989751,14.59375,69.8705116993423
37,3,1274,"W","2","S2",38.9180087847731,-6.25,39.4166704298026
37,4,1070,"R","1","S1",46.9443631039532,-25.15625,53.2598360990559
37,5,1009,"W","3","S2",85.1961932650074,-21.96875,87.983051341784
37,6,964,"W","3","S1",62.7071742313324,-9.3125,63.3948921943138
37,7,1028,"R","1","S1",55.3777452415812,-27.96875,62.0398714102792
37,8,636,"W","2","S1",48.756954612006,-11.875,50.182230401181
37,9,994,"W","1","S2",27.1288433382138,-10.0625,28.9348932453421
37,10,567,"W","2","S2",48.756954612006,-11.875,50.182230401181
37,12,956,"W","1","S1",38.3733528550513,-12.875,40.4756696589232
37,13,895,"W","1","S2",80.5402635431919,-15.6875,82.0538342057019
37,14,848,"W","1","S1",17.2898975109811,-11.46875,20.7478380199656
37,15,796,"W","2","S1",43.1346998535871,-13.28125,45.1330691735179
37,16,672,"R","3","S2",17.2884333821377,-0.125,17.2888852679579
37,17,934,"R","3","S1",69.294289897511,-14.1875,70.731773402413
37,18,896,"W","2","S1",27.6734992679355,-16.09375,32.0129872207348
37,19,742,"R","1","S2",53.9721815519766,-11.09375,55.1005233236675
37,20,882,"W","3","S1",30.3792093704246,0.53125,30.3838540763774
37,21,836,"R","1","S1",53.9721815519766,10,54.8907677253609
37,22,1044,"W","3","S2",57.0849194729137,17.40625,59.6796914393125
37,23,905,"W","1","S2",48.212298682284,-8.65625,48.9832257848772
37,24,998,"W","2","S2",27.6734992679355,-6.25,28.3704963250985
37,25,991,"W","2","S2",54.3792093704246,5,54.6085928380551
37,26,767,"W","1","S1",34.1566617862372,-0.21875,34.1573622509394
37,27,926,"W","3","S2",51.4626647144948,0.53125,51.4654066930304
37,28,869,"R","1","S2",45.5387994143484,2.96875,45.635465689119
37,29,869,"W","2","S1",12.212298682284,-9.0625,15.2075358081221
37,30,854,"W","2","S2",41.7291361639825,-4.84375,42.0093170505626
37,31,821,"W","2","S1",50.1625183016106,-14.6875,52.2685459775707
37,32,799,"W","1","S1",32.7510980966326,-10.0625,34.2620538319765
37,33,771,"R","1","S1",35.6998535871157,-16.71875,39.4207578276217
37,34,890,"W","3","S1",0.862371888726329,3.34375,3.45316511869407
37,35,945,"W","2","S2",34.701317715959,-13.28125,37.1560634726882
37,36,818,"W","2","S1",37.5124450951685,-10.46875,38.9458375642446
37,37,1022,"R","3","S2",35.5607613469986,-14.1875,38.2864584915893
37,38,700,"R","3","S1",32.7496339677892,-1.53125,32.7854121765561
37,39,631,"R","1","S2",13.2108345534407,12.8125,18.4034319040874
37,40,950,"R","3","S1",29.9385065885798,-11.375,32.0266264497907
37,41,2452,"W","1","S2",70.701317715959,-3.03125,70.7662688244582
37,42,838,"W","1","S2",46.8067349926794,-7.25,47.36489143527
37,43,848,"R","3","S2",25.7218155197658,-14.1875,29.3751076573834
37,44,856,"R","3","S1",25.7218155197658,-17,30.8319930207709
37,45,831,"W","2","S1",6.59004392386532,-21.71875,22.6965367508123
37,46,886,"R","3","S2",17.2884333821377,2.6875,17.496073418302
37,47,1012,"R","1","S2",17.4275256222547,5.78125,18.3614133681709
37,48,918,"R","3","S2",29.9385065885798,-8.5625,31.1388918075842
37,49,865,"W","3","S1",5.07906295754037,-7.90625,9.39710964015844
37,50,979,"R","1","S1",30.077598828697,-26.5625,40.127650785338
37,51,685,"W","1","S1",24.3177159590043,-11.46875,26.8864935613648
37,52,587,"W","1","S1",27.1288433382138,-21.3125,34.4992289351421
37,53,865,"W","3","S2",-17.4099560761347,-27.59375,32.627007365608
37,54,1023,"R","1","S2",37.1054172767203,-8.28125,38.0182994470036
37,55,763,"R","1","S1",34.294289897511,4.375,34.5722279376746
37,56,757,"W","1","S2",18.6954612005857,-21.3125,28.3503602402616
37,57,778,"R","3","S1",49.6163982430454,-8.5625,50.3498101373032
37,58,611,"R","3","S1",28.5329428989751,-0.125,28.5332167039781
37,59,598,"W","3","S1",-18.8155197657393,-14.9375,24.0240023789735
37,60,822,"W","1","S1",28.5344070278186,-17.09375,33.2627219795934
37,61,667,"R","3","S2",42.588579795022,-9.96875,43.7397199981831
37,62,837,"R","2","S2",57.1054172767203,-2.375,57.1547837660886
37,63,614,"R","3","S2",42.588579795022,-4.34375,42.809523391641
37,64,647,"W","2","S2",34.701317715959,-3.4375,34.8711608277375
37,65,744,"R","1","S1",38.5109809663251,-11.09375,40.0770126637597
37,66,609,"W","2","S1",30.484626647145,-4.84375,30.8670435234462
37,67,632,"W","2","S2",47.3513909224012,-7.65625,47.966367241522
37,68,629,"W","3","S2",52.8682284040997,4.75,53.0811838092186
37,69,669,"W","3","S2",52.8682284040997,4.75,53.0811838092186
37,70,712,"R","3","S1",36.9663250366033,-4.34375,37.2206575811646
37,71,473,"R","3","S1",13.0717423133236,5.5,14.1816940844857
37,72,676,"W","2","S1",27.6734992679355,-11.875,30.1137541122396
37,73,612,"R","3","S2",24.316251830161,2.6875,24.4643160402618
37,74,792,"W","1","S2",39.7789165446559,-10.0625,41.0318913494942
37,75,475,"R","3","S2",8.85505124450958,-1.53125,8.98647089270258
37,76,401,"R","3","S1",22.9106881405564,-12.78125,26.234709501657
37,77,514,"W","2","S2",9.40117130307476,-17.5,19.8653472627527
37,78,421,"R","3","S1",25.7218155197658,6.90625,26.632838427313
37,79,485,"R","1","S2",24.4553440702782,-1.25,24.487269214751
37,80,538,"R","2","S1",41.6442166910689,-19.25,45.8781351387859
37,81,1163,"R","1","S2",56.783308931186,-22.34375,61.0212039969469
37,82,496,"W","3","S1",27.5680819912152,-10.71875,29.5785521321931
37,83,598,"W","1","S2",1.8286969253295,-17.09375,17.1912891170851
37,84,528,"W","1","S1",14.4787701317716,-18.5,23.4922281729231
37,85,588,"R","3","S2",43.9941434846266,-7.15625,44.5723745722439
37,86,523,"W","2","S2",19.2401171303075,-17.5,26.0083084261155
37,87,605,"R","1","S1",68.0278184480235,-23.75,72.0544695546171
37,88,522,"R","2","S1",41.6442166910689,-12.21875,43.3997538630716
37,89,622,"W","3","S1",5.07906295754037,-5.09375,7.19327252293132
37,90,588,"W","1","S1",34.1566617862372,-14.28125,37.0220427035287
37,91,593,"R","2","S2",30.3997071742314,-9.40625,31.8216865571502
37,92,520,"W","3","S2",3.67349926793554,-9.3125,10.0108567626114
37,93,500,"W","1","S2",32.7510980966326,-21.3125,39.0750186536776
37,94,557,"R","2","S2",37.4275256222547,-16.4375,40.8780024029371
37,95,465,"W","1","S1",11.6676427525622,-15.6875,19.5507427902731
37,96,558,"R","2","S1",27.588579795022,-31.90625,42.1798355161421
37,97,474,"W","1","S2",39.7789165446559,-3.03125,39.8942436703492
37,98,311,"W","3","S1",47.2459736456808,8.96875,48.0897130610161
37,99,437,"W","3","S2",52.8682284040997,0.53125,52.8708974876591
37,100,491,"W","1","S1",14.4787701317716,-8.65625,16.8690678044515
37,101,419,"W","2","S1",26.2679355783309,-4.84375,26.7107909581473
37,102,523,"R","1","S1",59.5944363103954,-19.53125,62.7133683174192
37,103,440,"W","3","S2",-0.543191800878503,-2.28125,2.34502854887561
37,104,452,"W","1","S2",31.3455344070278,-4.4375,31.658078487365
37,105,567,"R","1","S2",39.9165446559298,-6.875,40.5042733828029
37,106,533,"R","1","S2",7.58857979502204,8.59375,11.4646884985122
37,107,433,"W","2","S1",13.6178623718888,-7.65625,15.6225586778288
37,108,697,"R","3","S2",41.1830161054173,-1.53125,41.2114734279371
37,109,567,"R","1","S1",52.5666178623719,-18.125,55.6036414139275
37,110,505,"R","2","S1",45.8609077598829,-13.625,47.8420681572243
37,111,543,"R","1","S1",58.1888726207907,-23.75,62.8490842962617
37,112,476,"W","2","S2",61.4070278184481,-3.4375,61.503166355446
37,113,434,"W","3","S1",33.1903367496341,-5.09375,33.5789330178404
37,114,704,"R","3","S1",46.8052708638361,-8.5625,47.5820321853435
37,115,608,"W","1","S2",49.6178623718888,-3.03125,49.7103685655035
37,116,638,"W","2","S1",-36.9824304538799,-18.90625,41.5348823441041
37,117,627,"R","2","S2",30.3997071742314,4.65625,30.7542332101048
37,118,521,"W","3","S2",16.3235724743777,4.75,17.0006328801683
37,119,814,"R","2","S2",45.8609077598829,6.0625,46.2598829096064
37,120,579,"R","2","S1",54.294289897511,-16.4375,56.7279589067416
38,2,1018,"R","3","S2",131.139092240117,-74.65625,150.900686471681
38,3,617,"W","1","S1",-121.860907759883,-8.65625,122.167964311947
38,4,396,"W","2","S1",-159.266471449488,-7.65625,159.450390692632
38,5,737,"W","3","S1",-183.266471449488,3.34375,183.296972756258
38,6,598,"R","1","S1",93.3279648609077,-47.65625,104.791350736315
38,7,540,"W","1","S2",-126.077598828697,-8.65625,126.374410346685
38,8,428,"W","1","S1",-126.077598828697,-10.0625,126.478515300662
38,9,565,"W","2","S2",-162.077598828697,-9.0625,162.330764023108
38,10,359,"R","3","S1",125.516837481698,-76.0625,146.765051690302
38,11,547,"R","1","S2",89.1112737920937,-50.46875,102.410516273535
38,12,1245,"W","3","S2",-186.077598828697,1.9375,186.087685492897
38,13,520,"R","3","S2",126.922401171303,-76.0625,147.968915064412
38,14,521,"W","3","S2",-186.077598828697,1.9375,186.087685492897
38,15,822,"R","1","S2",91.9224011713031,-49.0625,104.196241502983
38,16,492,"W","2","S1",-162.077598828697,-9.0625,162.330764023108
38,17,406,"W","3","S1",-186.077598828697,1.9375,186.087685492897
38,18,467,"R","1","S1",90.5168374816984,-49.0625,102.958373986472
38,19,461,"R","1","S2",101.761346998536,-46.25,111.778505281456
38,20,491,"W","1","S2",-126.077598828697,-7.25,126.285879758625
38,21,455,"W","2","S2",-163.483162518302,-4.84375,163.554903139734
38,22,484,"W","2","S2",-163.483162518302,-4.84375,163.554903139734
38,23,400,"W","2","S1",-163.483162518302,-4.84375,163.554903139734
38,24,818,"W","3","S2",-181.860907759883,4.75,181.922929481824
38,25,582,"W","2","S2",-157.860907759883,-6.25,157.9845837377
38,26,411,"R","3","S1",131.139092240117,-73.25,150.209933138797
38,27,549,"W","3","S1",-181.860907759883,6.15625,181.9650768288
38,28,428,"R","1","S1",96.1390922401172,-44.84375,106.083396301289
38,29,410,"R","1","S1",94.7335285505125,-44.84375,104.811274897757
38,31,636,"R","3","S2",128.327964860908,-71.84375,147.070020668404
38,32,595,"R","3","S2",128.327964860908,-71.84375,147.070020668404
38,33,744,"W","3","S2",-184.672035139092,7.5625,184.826816151402
38,34,385,"W","2","S1",-160.672035139092,-3.4375,160.70880275202
38,35,612,"W","2","S1",-160.672035139092,-2.03125,160.684874373104
38,36,913,"W","1","S2",-124.672035139092,-3.03125,124.708880286392
38,37,796,"W","2","S2",-160.672035139092,-6.25,160.793548924507
38,38,834,"R","3","S1",128.327964860908,-73.25,147.762069102129
38,39,865,"R","1","S2",93.3279648609077,-46.25,104.1593563972
38,40,582,"W","3","S2",-184.672035139092,4.75,184.733113064264
38,41,982,"W","2","S1",-162.077598828697,-6.25,162.198059612549
38,42,496,"R","1","S2",91.9224011713031,-44.84375,102.277513418935
38,43,504,"W","1","S1",-126.077598828697,-5.84375,126.212956309851
38,44,661,"R","1","S1",90.5168374816984,-44.84375,101.016136244417
38,45,441,"R","3","S2",125.516837481698,-70.4375,143.930253587135
38,46,580,"W","1","S1",-123.266471449488,-8.65625,123.5700353956
38,47,646,"W","1","S2",-123.266471449488,-8.65625,123.5700353956
38,48,405,"R","3","S1",128.327964860908,-74.65625,148.464211948216
38,49,499,"W","1","S2",-124.672035139092,-8.65625,124.972184944433
38,50,563,"R","1","S2",91.9224011713031,-49.0625,104.196241502983
38,51,364,"R","3","S1",125.516837481698,-76.0625,146.765051690302
38,52,1300,"W","3","S1",-187.483162518302,3.34375,187.512977929333
38,53,456,"R","3","S2",125.516837481698,-73.25,145.327351147013
38,54,385,"R","1","S1",90.5168374816984,-46.25,101.648218713798
38,55,534,"W","1","S1",-128.888726207906,-8.65625,129.179078830742
38,56,1062,"R","3","S2",125.516837481698,-74.65625,146.041200198675
38,57,454,"W","2","S2",-163.483162518302,-7.65625,163.662343228514
38,58,512,"W","1","S2",-121.860907759883,-5.84375,122.000943660798
38,59,425,"W","1","S1",-121.860907759883,-5.84375,122.000943660798
38,60,314,"W","3","S1",-183.266471449488,6.15625,183.369842045
38,61,275,"W","1","S1",-123.266471449488,-5.84375,123.404912372522
38,62,753,"R","2","S1",114.733528550512,-65.65625,132.19124682714
38,63,450,"R","2","S2",116.139092240117,-65.65625,133.413012522846
38,64,628,"R","3","S1",132.544655929722,-74.65625,152.123770264843
38,65,495,"W","3","S2",-180.455344070278,3.34375,180.486320444473
38,66,776,"W","3","S1",-180.455344070278,3.34375,180.486320444473
38,67,610,"W","1","S2",-121.860907759883,-8.65625,122.167964311947
38,68,586,"R","3","S1",131.139092240117,-74.65625,150.900686471681
38,69,826,"R","3","S2",129.733528550512,-74.65625,149.680807367642
38,70,660,"R","2","S2",113.327964860908,-65.65625,130.973168181798
38,71,836,"W","1","S1",-126.077598828697,-8.65625,126.374410346685
38,72,1591,"R","3","S1",126.922401171303,-74.65625,147.250981603355
38,73,616,"R","1","S1",91.9224011713031,-47.65625,103.541518248288
38,74,539,"R","3","S2",125.516837481698,-74.65625,146.041200198675
38,75,536,"W","3","S2",-187.483162518302,3.34375,187.512977929333
38,76,669,"R","3","S1",122.705710102489,-74.65625,143.632332557188
38,77,852,"R","2","S1",120.355783308931,-67.0625,137.778421685532
38,78,531,"W","1","S2",-124.672035139092,-10.0625,125.077457009539
38,79,1157,"R","1","S2",91.9224011713031,-49.0625,104.196241502983
38,80,760,"W","3","S1",-186.077598828697,3.34375,186.107639418472
38,82,545,"R","2","S2",109.111273792094,-65.65625,127.342110994736
38,83,553,"W","3","S2",-181.860907759883,4.75,181.922929481824
38,84,468,"W","3","S1",-181.860907759883,4.75,181.922929481824
38,85,549,"R","2","S2",116.139092240117,-64.25,132.726603385902
38,86,540,"W","1","S2",-123.266471449488,-10.0625,123.6765009606
38,87,519,"R","1","S2",93.3279648609077,-49.0625,105.438313393798
38,88,473,"W","2","S1",-162.077598828697,-9.0625,162.330764023108
38,89,550,"R","3","S2",126.922401171303,-76.0625,147.968915064412
38,90,647,"R","2","S1",110.516837481698,-67.0625,129.272387899374
38,91,875,"R","3","S1",122.705710102489,-76.0625,144.368262433286
38,93,549,"W","2","S2",-162.077598828697,-11.875,162.512041606387
38,94,407,"W","2","S1",-162.077598828697,-11.875,162.512041606387
38,95,1925,"W","2","S2",-162.077598828697,-11.875,162.512041606387
38,96,2259,"R","3","S2",128.327964860908,-73.25,147.762069102129
38,97,1913,"W","3","S2",-184.672035139092,4.75,184.733113064264
38,98,518,"R","2","S2",113.327964860908,-65.65625,130.973168181798
38,99,497,"R","1","S1",93.3279648609077,-47.65625,104.791350736315
38,100,245,"W","2","S1",-160.672035139092,-7.65625,160.854347282876
38,101,313,"R","1","S2",91.9224011713031,-47.65625,103.541518248288
38,102,906,"R","1","S1",91.9224011713031,-46.25,102.90184807426
38,103,385,"W","1","S1",-127.483162518302,-7.25,127.689150775106
38,104,743,"W","2","S2",-163.483162518302,-6.25,163.602588387181
38,105,574,"W","2","S2",-164.888726207906,-6.25,165.007134786548
38,106,929,"W","3","S1",-180.455344070278,6.15625,180.56032404043
38,107,455,"R","1","S2",97.5446559297219,-44.84375,107.358846000273
38,108,523,"W","1","S2",-120.455344070278,-3.03125,120.493478627068
38,109,456,"W","2","S1",-157.860907759883,-2.03125,157.873975611361
38,110,455,"W","1","S1",-121.860907759883,-3.03125,121.89860260325
38,111,499,"R","1","S1",96.1390922401172,-42.03125,104.925454649081
38,112,364,"W","2","S1",-159.266471449488,-2.03125,159.279423983555
38,113,377,"R","1","S1",94.7335285505125,-42.03125,103.639121031555
38,114,482,"R","1","S2",94.7335285505125,-42.03125,103.639121031555
38,115,348,"R","2","S1",114.733528550512,-60.03125,129.489511352131
38,116,439,"W","2","S2",-159.266471449488,-2.03125,159.279423983555
38,117,482,"W","1","S2",-124.672035139092,-3.03125,124.708880286392
38,118,503,"W","1","S1",-126.077598828697,2.59375,126.104276158552
38,119,506,"R","3","S2",132.544655929722,-73.25,151.438595858283
38,120,357,"W","3","S1",-181.860907759883,3.34375,181.891644764984
39,1,1769,"W","1","S2",35.5622254758418,1.1875,35.5820465550341
39,2,1865,"R","1","S2",38.5109809663251,-9.6875,39.7107455386908
39,3,1770,"W","1","S1",18.6954612005857,-7.25,20.0520016333184
39,4,2196,"W","1","S2",38.3733528550513,-5.84375,38.8157651399631
39,5,1502,"R","1","S1",49.7554904831626,-12.5,51.3016455215628
