date,time,computer.platform,computer.os,display.canvaswidth,display.canvasheight,display.width,display.height,display.refreshrate,blockcode,trialcode,trial_number,Age,Sex,Handedness,response_time,mousex,mousey,audio_condition_select,survey_Q1,survey_Q2,survey_Q3,survey_Q4,survey_Q5
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,centermouse,6,37,Female,Right-handed,2443,884,603,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,F0_M3_trial,7,37,Female,Right-handed,2443,884,603,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,R3_trial,7,37,Female,Right-handed,2443,884,603,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,Mouse_test,7,37,Female,Right-handed,1984,874,593,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,centermouse,7,37,Female,Right-handed,1984,874,593,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,8,37,Female,Right-handed,1984,874,593,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,8,37,Female,Right-handed,1984,874,593,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,8,37,Female,Right-handed,1512,1192,652,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,8,37,Female,Right-handed,1512,1192,652,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,9,37,Female,Right-handed,1512,1192,652,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,9,37,Female,Right-handed,1512,1192,652,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,9,37,Female,Right-handed,1745,1169,643,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,9,37,Female,Right-handed,1745,1169,643,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,F0_M3_trial,10,37,Female,Right-handed,1745,1169,643,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,W3_trial,10,37,Female,Right-handed,1745,1169,643,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,Mouse_test,10,37,Female,Right-handed,1630,1228,645,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,centermouse,10,37,Female,Right-handed,1630,1228,645,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,F0_M1_trial,11,37,Female,Right-handed,1630,1228,645,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,R1_trial,11,37,Female,Right-handed,1630,1228,645,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,Mouse_test,11,37,Female,Right-handed,1728,917,621,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,centermouse,11,37,Female,Right-handed,1728,917,621,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,F0_M1_trial,12,37,Female,Right-handed,1728,917,621,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,R1_trial,12,37,Female,Right-handed,1728,917,621,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,Mouse_test,12,37,Female,Right-handed,1487,922,620,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,centermouse,12,37,Female,Right-handed,1487,922,620,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,13,37,Female,Right-handed,1487,922,620,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,13,37,Female,Right-handed,1487,922,620,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,13,37,Female,Right-handed,1962,1133,642,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,13,37,Female,Right-handed,1962,1133,642,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,14,37,Female,Right-handed,1962,1133,642,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,14,37,Female,Right-handed,1962,1133,642,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,14,37,Female,Right-handed,1555,1197,634,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,14,37,Female,Right-handed,1555,1197,634,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,15,37,Female,Right-handed,1555,1197,634,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,15,37,Female,Right-handed,1555,1197,634,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,15,37,Female,Right-handed,1277,1200,641,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,15,37,Female,Right-handed,1277,1200,641,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,F0_M3_trial,16,37,Female,Right-handed,1277,1200,641,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,R3_trial,16,37,Female,Right-handed,1277,1200,641,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,Mouse_test,16,37,Female,Right-handed,1284,886,592,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,centermouse,16,37,Female,Right-handed,1284,886,592,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,17,37,Female,Right-handed,1284,886,592,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,17,37,Female,Right-handed,1284,886,592,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,17,37,Female,Right-handed,1367,1199,639,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,17,37,Female,Right-handed,1367,1199,639,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,F0_M1_trial,18,37,Female,Right-handed,1367,1199,639,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,R1_trial,18,37,Female,Right-handed,1367,1199,639,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,Mouse_test,18,37,Female,Right-handed,2119,912,602,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,centermouse,18,37,Female,Right-handed,2119,912,602,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,19,37,Female,Right-handed,2119,912,602,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,19,37,Female,Right-handed,2119,912,602,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,19,37,Female,Right-handed,1517,1194,638,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,19,37,Female,Right-handed,1517,1194,638,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,20,37,Female,Right-handed,1517,1194,638,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,20,37,Female,Right-handed,1517,1194,638,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,20,37,Female,Right-handed,1843,1197,636,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,20,37,Female,Right-handed,1843,1197,636,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,F0_M3_trial,21,37,Female,Right-handed,1843,1197,636,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,R3_trial,21,37,Female,Right-handed,1843,1197,636,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,Mouse_test,21,37,Female,Right-handed,2040,877,574,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,centermouse,21,37,Female,Right-handed,2040,877,574,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,F0_M3_trial,22,37,Female,Right-handed,2040,877,574,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,W3_trial,22,37,Female,Right-handed,2040,877,574,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,Mouse_test,22,37,Female,Right-handed,1393,1204,644,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,centermouse,22,37,Female,Right-handed,1393,1204,644,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,F0_M1_trial,23,37,Female,Right-handed,1393,1204,644,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,R1_trial,23,37,Female,Right-handed,1393,1204,644,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,Mouse_test,23,37,Female,Right-handed,1900,904,587,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,centermouse,23,37,Female,Right-handed,1900,904,587,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,F0_M3_trial,24,37,Female,Right-handed,1900,904,587,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,W3_trial,24,37,Female,Right-handed,1900,904,587,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,Mouse_test,24,37,Female,Right-handed,2021,1216,652,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,centermouse,24,37,Female,Right-handed,2021,1216,652,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,F0_M1_trial,25,37,Female,Right-handed,2021,1216,652,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,R1_trial,25,37,Female,Right-handed,2021,1216,652,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,Mouse_test,25,37,Female,Right-handed,1278,925,606,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,centermouse,25,37,Female,Right-handed,1278,925,606,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,F0_M1_trial,26,37,Female,Right-handed,1278,925,606,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,R1_trial,26,37,Female,Right-handed,1278,925,606,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,Mouse_test,26,37,Female,Right-handed,2185,918,597,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,centermouse,26,37,Female,Right-handed,2185,918,597,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,F0_M3_trial,27,37,Female,Right-handed,2185,918,597,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,W3_trial,27,37,Female,Right-handed,2185,918,597,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,Mouse_test,27,37,Female,Right-handed,1770,1217,641,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,centermouse,27,37,Female,Right-handed,1770,1217,641,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,28,37,Female,Right-handed,1770,1217,641,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,28,37,Female,Right-handed,1770,1217,641,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,28,37,Female,Right-handed,1883,1163,637,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,28,37,Female,Right-handed,1883,1163,637,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,29,37,Female,Right-handed,1883,1163,637,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,29,37,Female,Right-handed,1883,1163,637,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,29,37,Female,Right-handed,1828,1110,631,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,29,37,Female,Right-handed,1828,1110,631,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,F0_M3_trial,30,37,Female,Right-handed,1828,1110,631,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,W3_trial,30,37,Female,Right-handed,1828,1110,631,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,Mouse_test,30,37,Female,Right-handed,2002,1257,646,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,centermouse,30,37,Female,Right-handed,2002,1257,646,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,31,37,Female,Right-handed,2002,1257,646,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,31,37,Female,Right-handed,2002,1257,646,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,31,37,Female,Right-handed,1405,1163,641,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,31,37,Female,Right-handed,1405,1163,641,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,32,37,Female,Right-handed,1405,1163,641,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,32,37,Female,Right-handed,1405,1163,641,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,32,37,Female,Right-handed,1632,1167,643,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,32,37,Female,Right-handed,1632,1167,643,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,F0_M3_trial,33,37,Female,Right-handed,1632,1167,643,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,R3_trial,33,37,Female,Right-handed,1632,1167,643,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,Mouse_test,33,37,Female,Right-handed,1532,892,582,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,centermouse,33,37,Female,Right-handed,1532,892,582,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,34,37,Female,Right-handed,1532,892,582,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,34,37,Female,Right-handed,1532,892,582,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,34,37,Female,Right-handed,1716,1159,636,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,34,37,Female,Right-handed,1716,1159,636,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,35,37,Female,Right-handed,1716,1159,636,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,35,37,Female,Right-handed,1716,1159,636,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,35,37,Female,Right-handed,1514,1104,643,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,35,37,Female,Right-handed,1514,1104,643,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,36,37,Female,Right-handed,1514,1104,643,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,36,37,Female,Right-handed,1514,1104,643,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,36,37,Female,Right-handed,1652,1177,646,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,36,37,Female,Right-handed,1652,1177,646,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,37,37,Female,Right-handed,1652,1177,646,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,37,37,Female,Right-handed,1652,1177,646,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,37,37,Female,Right-handed,1592,1202,638,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,37,37,Female,Right-handed,1592,1202,638,4,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,F0_M1_trial,38,37,Female,Right-handed,1592,1202,638,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,R1_trial,38,37,Female,Right-handed,1592,1202,638,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,Mouse_test,38,37,Female,Right-handed,1560,888,599,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,centermouse,38,37,Female,Right-handed,1560,888,599,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,F0_M1_trial,39,37,Female,Right-handed,1560,888,599,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,R1_trial,39,37,Female,Right-handed,1560,888,599,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,Mouse_test,39,37,Female,Right-handed,1583,896,613,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R1,centermouse,39,37,Female,Right-handed,1583,896,613,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,40,37,Female,Right-handed,1583,896,613,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,40,37,Female,Right-handed,1583,896,613,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,40,37,Female,Right-handed,1329,1185,639,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,40,37,Female,Right-handed,1329,1185,639,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,F0_M3_trial,41,37,Female,Right-handed,1329,1185,639,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,W3_trial,41,37,Female,Right-handed,1329,1185,639,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,Mouse_test,41,37,Female,Right-handed,1405,1204,644,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,centermouse,41,37,Female,Right-handed,1405,1204,644,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,42,37,Female,Right-handed,1405,1204,644,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,42,37,Female,Right-handed,1405,1204,644,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,42,37,Female,Right-handed,1356,1124,647,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,42,37,Female,Right-handed,1356,1124,647,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,43,37,Female,Right-handed,1356,1124,647,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,43,37,Female,Right-handed,1356,1124,647,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,43,37,Female,Right-handed,1952,1128,634,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,43,37,Female,Right-handed,1952,1128,634,1,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,F0_M3_trial,44,37,Female,Right-handed,1952,1128,634,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,R3_trial,44,37,Female,Right-handed,1952,1128,634,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,Mouse_test,44,37,Female,Right-handed,1556,863,598,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,centermouse,44,37,Female,Right-handed,1556,863,598,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,F0_M3_trial,45,37,Female,Right-handed,1556,863,598,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,W3_trial,45,37,Female,Right-handed,1556,863,598,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,Mouse_test,45,37,Female,Right-handed,1769,1177,649,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,centermouse,45,37,Female,Right-handed,1769,1177,649,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,F0_M2_trial,46,37,Female,Right-handed,1769,1177,649,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,W2_trial,46,37,Female,Right-handed,1769,1177,649,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,Mouse_test,46,37,Female,Right-handed,1518,1166,642,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W2,centermouse,46,37,Female,Right-handed,1518,1166,642,3,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,F0_M1_trial,47,37,Female,Right-handed,1518,1166,642,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,W1_trial,47,37,Female,Right-handed,1518,1166,642,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,Mouse_test,47,37,Female,Right-handed,1509,1172,643,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W1,centermouse,47,37,Female,Right-handed,1509,1172,643,2,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,F0_M3_trial,48,37,Female,Right-handed,1509,1172,643,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,W3_trial,48,37,Female,Right-handed,1509,1172,643,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,Mouse_test,48,37,Female,Right-handed,1216,1230,650,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,centermouse,48,37,Female,Right-handed,1216,1230,650,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,F0_M3_trial,49,37,Female,Right-handed,1216,1230,650,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,W3_trial,49,37,Female,Right-handed,1216,1230,650,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,Mouse_test,49,37,Female,Right-handed,1774,1185,660,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_W3,centermouse,49,37,Female,Right-handed,1774,1185,660,6,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,F0_M3_trial,50,37,Female,Right-handed,1774,1185,660,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,R3_trial,50,37,Female,Right-handed,1774,1185,660,5,0,0,0,0,0
02/09/2022,00:46:51,win,win10,1920px,1080px,1920,1080,60,block_R3,Mouse_test,50,37,Female,Right-handed,1183,879,584,5,0,0,0,0,0
